id_loan,orig_dti,orig_ltv,state,orig_upb,Act_endg_upb,cpn_gap,summer,period_end,prepay,period_begin
F103Q2328058,8,57,NE,72000,66849.12,1.09,1,60,0,0
F103Q2328061,6,80,IN,52000,48532.17,1.09,1,60,0,0
F103Q2328062,5,71,WA,77000,65364.81,1.09,1,60,0,0
F103Q2328065,10,81,AZ,80000,74625.37,1.34,1,60,0,0
F103Q2328072,17,63,MN,79000,73288.58,1.09,1,60,0,0
F103Q2328078,16,79,GA,77000,64913.1,1.34,1,60,0,0
F103Q2328111,12,54,MI,66000,60695.16,1.09,1,60,0,0
F103Q2328112,7,47,FL,38000,0,1.12,0,31,1,0
F103Q2328119,13,36,WA,51000,47130.06,1.09,1,60,0,0
F103Q2328138,6,72,NE,81000,74889.51,1.09,1,60,0,0
F103Q2328145,21,76,OH,84000,77560.4,1.09,1,60,0,0
F103Q2328153,7,77,IA,78000,71182.13,1.09,1,60,0,0
F103Q2328154,20,72,AZ,76000,0,0.74,0,58,1,0
F103Q2328156,26,47,CA,80000,73987.56,1.22,1,60,0,0
F103Q2328157,8,61,PA,78000,71884.2,1.22,1,60,0,0
F103Q2328163,30,59,FL,78000,72056.73,1.22,1,60,0,0
F103Q2328165,18,45,CA,60000,54668.96,1.22,1,60,0,0
F103Q2328170,24,40,CA,65000,0,0.92,1,27,1,0
F103Q2328171,21,75,MD,80000,0,0.53,0,16,1,0
F103Q2328185,31,70,MD,82000,76220.01,1.34,1,60,0,0
F103Q2328186,6,20,VA,57000,52767.43,1.09,1,60,0,0
F103Q2328188,18,65,NV,64000,0,1.31,1,13,1,0
F103Q2328189,5,65,NE,68000,28820.89,1.09,1,60,0,0
F103Q2328193,12,63,MI,68000,62908.89,1.09,1,60,0,0
F103Q2328199,2,22,PA,55000,50704.18,1.09,1,60,0,0
F103Q2328201,4,73,PA,84000,71724.17,1.09,1,60,0,0
F103Q2328216,12,84,VA,84000,76393.1,1.34,1,60,0,0
F103Q2328217,11,80,PA,82000,75846.69,1.34,1,60,0,0
F103Q2328225,11,36,KS,85000,0,-0.18,0,53,1,0
F103Q2328232,11,78,OR,68000,0,0.75,1,14,1,0
F103Q2328236,9,26,IL,69000,0,-0.13,1,39,1,0
F103Q2328253,14,59,FL,55000,50051.27,1.34,1,60,0,0
F103Q2328254,15,75,PA,54000,50185.99,1.09,1,60,0,0
F103Q2328264,11,29,MO,58000,53878.34,1.22,1,60,0,0
F103Q2328281,12,85,MI,76000,70481.71,1.34,1,60,0,0
F103Q2328283,9,68,MN,43000,39718.09,1.22,1,60,0,0
F103Q2328288,11,80,FL,77000,0,1.14,0,21,1,0
F103Q2328290,17,78,PA,66000,61099.11,1.09,1,60,0,0
F103Q2328297,3,33,MN,56000,0,0.89,0,21,1,0
F103Q2328307,15,23,PA,74000,0,0.97,1,24,1,0
F103Q2328312,9,75,FL,69000,63744.97,1.34,1,60,0,0
F103Q2328324,43,49,FL,81000,0,0.92,0,30,1,0
F103Q2328329,16,39,CA,54000,0,0.7,0,32,1,0
F103Q2328356,5,60,AZ,56000,0,0.74,0,58,1,0
F103Q2328366,6,52,MD,79000,73376.95,1.34,1,60,0,0
F103Q2328374,6,75,KS,57000,51338.49,1.09,1,60,0,0
F103Q2328376,13,72,CA,80000,73740.47,1.09,1,60,0,0
F103Q2328407,6,44,FL,72000,0,1.28,1,2,1,0
F103Q2328408,24,60,FL,54000,0,0.91,0,7,1,0
F103Q2328413,35,58,PA,72000,64830.98,1.22,1,60,0,0
F103Q2328416,14,48,CA,64000,58950.65,1.09,1,60,0,0
F103Q2328417,12,80,CA,82000,0,0.25,0,43,1,0
F103Q2328433,59,51,CA,80000,0,0.78,0,7,1,0
F103Q2328436,30,22,IL,69000,63902.88,1.22,1,60,0,0
F103Q2328444,6,61,MN,52000,48537.48,1.09,1,60,0,0
F103Q2328445,12,74,WA,67000,61891.12,1.09,1,60,0,0
F103Q2328449,13,65,CA,83000,71207.63,1.34,1,60,0,0
F103Q2328453,8,71,NE,83000,77039.44,1.09,1,60,0,0
F103Q2328463,11,82,CO,62000,55672.22,1.34,1,60,0,0
F103Q2328469,11,75,MN,69000,38607.27,1.09,1,60,0,0
F103Q2328474,7,35,KS,79000,72485.76,1.09,1,60,0,0
F103Q2328477,14,43,CA,81000,67724.22,1.09,1,60,0,0
F103Q2328478,10,58,MO,55000,0,1.12,0,22,1,0
F103Q2328496,10,53,CA,68000,0,1.42,0,5,1,0
F103Q2328498,13,68,FL,79000,73285.37,1.34,1,60,0,0
F103Q2328501,20,59,VA,75000,69114.51,1.09,1,60,0,0
F103Q2328502,14,62,IA,68000,62703.62,1.09,1,60,0,0
F103Q2328520,39,72,FL,64000,59496.58,1.22,1,60,0,0
F103Q2328522,14,14,CA,80000,74468.14,1.22,1,60,0,0
F103Q2328532,47,38,IL,67000,61651.16,1.22,1,60,0,0
F103Q2328540,23,69,IN,61000,56453.79,1.09,1,60,0,0
F103Q2328549,15,87,MI,82000,76052.56,1.22,1,60,0,0
F103Q2328557,30,53,IL,64000,57180.81,1.22,1,60,0,0
F103Q2328561,11,70,WI,82000,0,0.76,0,18,1,0
F103Q2328568,16,57,RI,59000,32053.02,1.09,1,60,0,0
F103Q2328573,6,49,VA,40000,0,-0.02,1,38,1,0
F103Q2328577,10,31,CA,64000,58717.39,1.09,1,60,0,0
F103Q2328579,9,62,WI,74000,0,-0.02,1,38,1,0
F103Q2328596,21,80,MO,72000,65327.86,1.34,1,60,0,0
F103Q2328629,43,80,PA,85000,0,0.28,0,16,1,0
F103Q2328646,13,56,FL,79000,0,0.92,0,8,1,0
F103Q2328654,23,46,CA,81000,0,1.96,0,4,1,0
F103Q2328656,21,64,FL,79000,72684.19,1.22,1,60,0,0
F103Q2328666,39,64,CA,71000,66085.24,1.22,1,60,0,0
F103Q2328667,3,25,CA,59000,0,0.92,0,8,1,0
F103Q2328691,20,32,CA,80000,74109.35,1.22,1,60,0,0
F103Q2328694,3,77,FL,70000,0,0.7,0,32,1,0
F103Q2328728,28,35,MN,77000,0,0.75,1,14,1,0
F103Q2328754,29,90,NC,69000,60887.37,1.09,1,60,0,0
F103Q2328817,30,90,TN,81000,0,1.04,0,30,1,0
F103Q2328853,16,80,MI,81000,0,1.04,1,27,1,0
F103Q2328903,20,32,MO,74000,68816.27,1.34,1,60,0,0
F103Q2328942,20,80,MI,80000,74386.37,1.47,1,60,0,0
F103Q2328944,42,55,AR,61000,56754.51,1.47,1,60,0,0
F103Q2328945,13,78,CA,70000,61579.83,1.47,1,60,0,0
F103Q2328973,22,51,FL,69000,0,1.34,1,24,1,0
F103Q2328994,2,14,LA,22000,19897.06,1.47,1,60,0,0
F103Q2329006,37,80,FL,84000,0,1.27,0,23,1,0
F103Q2329018,29,80,KS,85000,0,1.29,1,27,1,0
F103Q2329020,20,80,WA,61000,56555.11,1.47,1,60,0,0
F103Q2329026,44,80,WI,78000,72575.44,1.47,1,60,0,0
F103Q2329036,54,80,LA,56000,28264.39,1.47,1,60,0,0
F103Q2329050,19,58,CO,61000,0,0.78,1,49,1,0
F103Q2329052,27,80,KS,72000,66896.22,1.47,1,60,0,0
F103Q2329064,57,52,NC,72000,66935.88,1.47,1,60,0,0
F103Q2329068,33,80,IA,68000,0,1.08,1,26,1,0
F103Q2329075,22,80,AZ,79000,0,1.47,0,28,1,0
F103Q2329077,16,80,ND,64000,59549.4,1.47,1,60,0,0
F103Q2329086,14,70,OH,71000,0,0.63,0,47,1,0
F103Q2329090,62,77,MD,65000,0,0.77,0,45,1,0
F103Q2329095,63,36,MA,70000,65131.58,1.47,1,60,0,0
F103Q2329103,27,95,FL,48000,44576.32,1.47,1,60,0,0
F103Q2329109,22,71,IA,60000,55827.43,1.47,1,60,0,0
F103Q2329114,38,61,NJ,67000,61377.61,1.47,1,60,0,0
F103Q2329121,52,75,MD,75000,69885.81,1.47,1,60,0,0
F103Q2329128,27,74,MN,73000,64798.83,1.47,1,60,0,0
F103Q2329149,18,23,MN,80000,74436.35,1.47,1,60,0,0
F103Q2329176,18,68,OH,64000,59871.27,1.47,1,60,0,0
F103Q2329184,23,68,MN,74000,69045.07,1.47,1,60,0,0
F103Q2329194,16,79,CO,78000,72755.52,1.47,1,60,0,0
F103Q2329202,9,25,VA,57000,0,1.17,0,30,1,0
F103Q2329204,15,39,VA,49000,0,1.36,0,20,1,0
F103Q2329207,10,71,CT,70000,0,0.67,1,15,1,0
F103Q2329215,14,45,GA,75000,0,0.24,1,39,1,0
F103Q2329218,27,54,PA,69000,53095.8,1.47,1,60,0,0
F103Q2329226,11,42,WA,55000,0,1.47,0,28,1,0
F103Q2329281,37,75,MN,64000,0,0.61,1,37,1,0
F103Q2329320,10,50,IA,82000,0,1.41,1,12,1,0
F103Q2329346,10,34,CT,55000,49284.68,1.47,1,60,0,0
F103Q2329349,7,53,IA,82000,76648.63,1.47,1,60,0,0
F103Q2329355,8,29,CA,35000,0,1.13,0,18,1,0
F103Q2329365,22,46,CA,81000,0,0.73,0,56,1,0
F103Q2329366,12,64,NJ,75000,0,1.12,1,14,1,0
F103Q2329378,35,80,PA,63000,0,1.31,0,19,1,0
F103Q2329380,15,79,IL,57000,0,1.23,0,10,1,0
F103Q2329388,48,66,MN,69000,0,0.65,0,16,1,0
F103Q2329416,17,41,NV,40000,0,1.16,0,7,1,0
F103Q2329425,7,48,MN,66000,58136.5,1.47,1,60,0,0
F103Q2329440,30,67,MN,51000,0,1.37,0,11,1,0
F103Q2329456,10,69,CA,85000,65067.31,1.47,1,60,0,0
F103Q2329457,8,79,MI,71000,66374.19,1.47,1,60,0,0
F103Q2329462,16,76,MO,61000,53801.52,1.47,1,60,0,0
F103Q2329471,8,38,CT,66000,57843.73,1.47,1,60,0,0
F103Q2329480,9,71,MN,59000,0,0.63,0,47,1,0
F103Q2329487,53,62,MN,51000,47374.84,1.47,1,60,0,0
F103Q2329491,11,70,PA,82000,76228.8,1.47,1,60,0,0
F103Q2329499,18,51,FL,65000,59464.77,1.47,1,60,0,0
F103Q2329503,8,34,FL,82000,0,0.61,0,44,1,0
F103Q2329505,48,64,FL,71000,0,0.17,0,52,1,0
F103Q2329513,20,57,AZ,84000,77901.31,1.47,1,60,0,0
F103Q2329515,22,66,MN,44000,40980.08,1.47,1,60,0,0
F103Q2329517,8,54,MN,56000,52219.14,1.47,1,60,0,0
F103Q2329522,36,56,CO,77000,71579.05,1.47,1,60,0,0
F103Q2329526,11,58,CA,84000,69620.52,1.47,1,60,0,0
F103Q2329530,9,63,NE,50000,0,1.12,0,58,1,0
F103Q2329544,14,61,AZ,70000,59443.04,1.47,1,60,0,0
F103Q2329561,37,79,AZ,84000,0,0.95,0,32,1,0
F103Q2329562,23,55,WI,60000,0,0.64,1,48,1,0
F103Q2329569,12,49,WA,80000,74003.65,1.47,1,60,0,0
F103Q2329586,27,76,WI,85000,79088.42,1.47,1,60,0,0
F103Q2329588,39,80,OH,84000,78329.72,1.47,1,60,0,0
F103Q2329592,11,78,VA,66000,0,0.2,0,53,1,0
F103Q2329594,28,48,AZ,73000,0,1.68,1,13,1,0
F103Q2329605,24,80,WA,72000,66992.58,1.47,1,60,0,0
F103Q2329624,12,55,MN,48000,44235.84,1.47,1,60,0,0
F103Q2329630,6,45,MN,36000,0,0.66,1,50,1,0
F103Q2329635,38,32,CO,62000,57262.95,1.47,1,60,0,0
F103Q2329636,17,49,CO,82000,74117.59,1.47,1,60,0,0
F103Q2329640,28,46,FL,52000,0,0.91,0,17,1,0
F103Q2329647,58,62,WI,77000,71179.51,1.47,1,60,0,0
F103Q2329652,10,45,WA,57000,53175.7,1.47,1,60,0,0
F103Q2329655,10,56,FL,80000,74875.7,1.47,1,60,0,0
F103Q2329659,6,72,IL,60000,0,0.77,0,45,1,0
F103Q2329662,35,60,OH,74000,0,0.71,0,55,1,0
F103Q2329663,36,77,MN,80000,73885.07,1.47,1,60,0,0
F103Q2329665,5,39,AZ,43000,38378.87,1.47,1,60,0,0
F103Q2329690,8,60,CA,85000,78819.55,1.47,1,60,0,0
F103Q2329696,30,90,OH,45000,41454.21,1.47,1,60,0,0
F103Q2329708,24,77,IL,69000,64466.86,1.47,1,60,0,0
F103Q2329714,25,70,FL,70000,0,0.96,1,25,1,0
F103Q2329716,54,60,OR,67000,62696.44,1.47,1,60,0,0
F103Q2329718,10,47,FL,78000,0,1.31,0,19,1,0
F103Q2329725,9,53,GA,75000,69387.97,1.47,1,60,0,0
F103Q2329744,41,90,OH,50000,0,0.66,1,50,1,0
F103Q2329762,11,79,FL,51000,0,0.91,0,17,1,0
F103Q2329763,20,53,NV,74000,67742.54,1.47,1,60,0,0
F103Q2329774,24,75,CO,82000,0,1.23,0,10,1,0
F103Q2329776,11,76,TN,71000,66035.3,1.47,1,60,0,0
F103Q2329785,43,90,ID,75000,0,0.61,1,37,1,0
F103Q2329786,15,59,AZ,73000,67578.09,1.47,1,60,0,0
F103Q2329795,14,56,GA,60000,0,0.86,0,34,1,0
F103Q2329797,33,80,KS,77000,71800.58,1.47,1,60,0,0
F103Q2329801,13,75,AR,54000,50302.03,1.47,1,60,0,0
F103Q2329827,18,15,CA,72000,66671.44,1.47,1,60,0,0
F103Q2329831,32,55,MD,62000,57987.87,1.47,1,60,0,0
F103Q2329836,39,80,WI,80000,73748.23,1.47,1,60,0,0
F103Q2329838,5,82,CT,59000,0,0.62,0,43,1,0
F103Q2329845,8,81,VA,64000,58338.73,1.47,1,60,0,0
F103Q2329847,14,82,WA,82000,68994.23,1.47,1,60,0,0
F103Q2329848,10,84,PA,75000,70057.93,1.47,1,60,0,0
F103Q2329855,24,80,TN,73000,67174.26,1.47,1,60,0,0
F103Q2329868,21,80,CA,74000,0,0.95,0,35,1,0
F103Q2329891,11,72,FL,63000,55635.55,1.47,1,60,0,0
F103Q2329894,7,37,CA,57000,0,0.19,0,41,1,0
F103Q2329898,20,53,FL,61000,0,0.78,1,49,1,0
F103Q2329902,28,95,FL,81000,68224.85,1.47,1,60,0,0
F103Q2329906,8,80,VA,42000,38874.91,1.47,1,60,0,0
F103Q2329929,39,77,IN,65000,0,0.95,0,32,1,0
F103Q2329930,8,21,MD,79000,0,1.54,0,59,1,0
F103Q2329949,8,81,IL,46000,42961.93,1.47,1,60,0,0
F103Q2329953,16,83,CA,83000,0,0.91,0,17,1,0
F103Q2329962,30,80,MO,72000,66992.58,1.47,1,60,0,0
F103Q2329969,24,73,MT,63000,0,0.93,0,6,1,0
F103Q2329970,14,74,UT,82000,0,0.64,1,48,1,0
F103Q2329977,27,73,AZ,70000,65593.96,1.47,1,60,0,0
F103Q2329981,41,95,OK,53000,28720.76,1.47,1,60,0,0
F103Q2329984,5,60,AZ,70000,0,1.17,0,30,1,0
F103Q2329985,18,60,FL,81000,70030.26,1.47,1,60,0,0
F103Q2329987,12,26,CA,47000,0,1.29,1,27,1,0
F103Q2330007,32,80,PA,56000,0,0.71,0,55,1,0
F103Q2330009,24,47,FL,63000,0,1.16,0,7,1,0
F103Q2330010,33,67,FL,79000,72790.1,1.47,1,60,0,0
F103Q2330018,30,42,FL,60000,55567.86,1.47,1,60,0,0
F103Q2330026,37,89,OH,77000,71714.22,1.47,1,60,0,0
F103Q2330028,16,89,CA,79000,0,1.27,0,23,1,0
F103Q2330033,17,87,VA,78000,72297.27,1.47,1,60,0,0
F103Q2330044,11,89,NE,67000,0,1.13,0,18,1,0
F103Q2330058,36,39,MD,83000,0,1.08,1,26,1,0
F103Q2330072,31,89,NV,84000,77551.73,1.47,1,60,0,0
F103Q2330077,29,20,OR,53000,0,0.95,0,35,1,0
F103Q2330080,16,87,OH,65000,60725.3,1.47,1,60,0,0
F103Q2330081,15,88,GA,84000,77772.29,1.47,1,60,0,0
F103Q2330109,12,87,IN,79000,73673.92,1.47,1,60,0,0
F103Q2330111,17,88,GA,53000,48965.07,1.47,1,60,0,0
F103Q2330130,41,95,MI,81000,72637.52,1.47,1,60,0,0
F103Q2330151,15,40,MD,80000,0,1.47,1,60,1,0
F103Q2330154,14,90,IN,72000,66816.79,1.47,1,60,0,0
F103Q2330159,16,26,IL,55000,51230.86,1.47,1,60,0,0
F103Q2330164,28,88,VA,62000,57346.92,1.47,1,60,0,0
F103Q2330240,27,95,IN,82000,75985.77,1.47,1,60,0,0
F103Q2330242,28,74,TX,57000,52626.18,1.47,1,60,0,0
F103Q2330277,39,78,WI,80000,0,1.25,0,22,1,0
F103Q2330278,10,32,NV,45000,41869.88,1.47,1,60,0,0
F103Q2330302,18,69,MO,85000,78751.69,0.84,1,60,0,0
F103Q2330333,25,71,OH,98000,89789.58,0.84,1,60,0,0
F103Q2330403,47,86,TX,106000,97998.85,0.84,1,60,0,0
F103Q2330407,17,84,SC,104000,93270.69,0.84,1,60,0,0
F103Q2330419,29,80,AZ,106000,0,0.62,0,22,1,0
F103Q2330450,26,70,NC,98000,90320.36,0.97,1,60,0,0
F103Q2330454,18,80,AZ,95000,87386.67,0.97,1,60,0,0
F103Q2330485,24,70,MN,106000,82136.49,0.97,1,60,0,0
F103Q2330487,26,43,TN,100000,0,0.41,0,17,1,0
F103Q2330528,31,72,ID,92000,77953.18,0.97,1,60,0,0
F103Q2330540,33,80,SD,86000,79612.1,0.97,1,60,0,0
F103Q2330582,32,95,MS,101000,89720.53,0.97,1,60,0,0
F103Q2330662,28,43,GA,90000,63442.01,0.97,1,60,0,0
F103Q2330724,22,80,AZ,96000,88753.5,0.97,1,60,0,0
F103Q2330732,37,80,CO,100000,92305.65,0.97,1,60,0,0
F103Q2330750,16,80,AK,104000,0,0.23,1,38,1,0
F103Q2330759,48,40,AZ,100000,92603.82,1.09,1,60,0,0
F103Q2330761,53,57,FL,100000,67738.69,1.09,1,60,0,0
F103Q2330792,24,80,IA,104000,96314.87,1.22,1,60,0,0
F103Q2330793,14,73,AK,104000,96556.26,1.22,1,60,0,0
F103Q2330797,63,55,PA,92000,0,1.14,0,21,1,0
F103Q2330842,19,60,OR,98000,91042.7,1.34,1,60,0,0
F103Q2330855,20,70,OR,102000,94293.88,1.34,1,60,0,0
F103Q2330874,29,70,MI,97000,64759.55,1.34,1,60,0,0
F103Q2330881,40,80,IA,108000,100099.41,1.22,1,60,0,0
F103Q2330891,30,95,NJ,100000,92521.32,1.22,1,60,0,0
F103Q2330898,28,75,WA,91000,0,0.89,0,23,1,0
F103Q2330905,39,80,DC,104000,0,0.41,1,50,1,0
F103Q2330910,30,49,TX,106000,0,0.53,1,50,1,0
F103Q2330928,26,66,MO,101000,93822.81,1.22,1,60,0,0
F103Q2330946,50,80,PA,97000,0,0.61,0,57,1,0
F103Q2330948,54,80,ID,88000,81293.57,1.34,1,60,0,0
F103Q2330962,19,95,VA,98000,89841.68,1.09,1,60,0,0
F103Q2330994,28,79,ID,97000,89825.5,1.09,1,60,0,0
F103Q2330997,29,80,SD,90000,83948.54,1.34,1,60,0,0
F103Q2330999,33,80,AZ,106000,97947.89,1.22,1,60,0,0
F103Q2331010,30,80,MN,90000,0,0.08,0,40,1,0
F103Q2331031,32,80,PA,100000,88298.91,1.09,1,60,0,0
F103Q2331041,36,90,MO,87000,80843.23,1.09,1,60,0,0
F103Q2331042,19,80,NY,96000,88886.54,1.09,1,60,0,0
F103Q2331053,36,74,TX,97000,89427.53,1.09,1,60,0,0
F103Q2331058,34,80,MN,99000,91965.59,1.34,1,60,0,0
F103Q2331062,26,90,PA,107000,96152.54,1.22,1,60,0,0
F103Q2331069,14,70,MN,109000,0,0.94,0,19,1,0
F103Q2331087,10,80,PA,90000,82959.54,1.34,1,60,0,0
F103Q2331092,4,42,TX,100000,0,1.12,0,22,1,0
F103Q2331100,31,80,MN,106000,0,0.83,0,35,1,0
F103Q2331116,20,80,IA,93000,86174.8,1.34,1,60,0,0
F103Q2331180,19,77,IA,97000,89970.66,1.22,1,60,0,0
F103Q2331195,20,69,MO,107000,0,0.61,0,57,1,0
F103Q2331211,19,95,WV,107000,96960.8,1.22,1,60,0,0
F103Q2331214,43,80,MN,108000,100258.42,1.34,1,60,0,0
F103Q2331244,24,72,AZ,91000,0,1.15,0,29,1,0
F103Q2331262,41,30,MD,100000,0,1.03,1,12,1,0
F103Q2331271,9,76,OH,93000,86484.05,1.34,1,60,0,0
F103Q2331273,23,38,MN,94000,0,0.53,0,16,1,0
F103Q2331283,54,53,MD,96000,88818.16,1.34,1,60,0,0
F103Q2331285,8,74,NH,91000,84180.48,1.34,1,60,0,0
F103Q2331297,27,42,MI,105000,97545.76,1.34,1,60,0,0
F103Q2331299,18,33,VA,89000,0,1.56,1,13,1,0
F103Q2331321,11,75,WA,88000,81870.19,1.34,1,60,0,0
F103Q2331327,14,76,CA,98000,90459.72,1.34,1,60,0,0
F103Q2331334,32,93,WI,100000,92099.53,1.22,1,60,0,0
F103Q2331343,21,50,IL,106000,98742.04,1.34,1,60,0,0
F103Q2331365,9,37,GA,85000,78644.31,1.34,1,60,0,0
F103Q2331372,40,90,WI,104000,91817.87,1.09,1,60,0,0
F103Q2331378,26,61,CO,109000,0,1.19,0,19,1,0
F103Q2331382,8,45,MN,101000,0,0.86,0,57,1,0
F103Q2331383,13,31,CA,91000,0,1.56,1,13,1,0
F103Q2331386,5,35,CT,86000,0,1.41,1,2,1,0
F103Q2331393,29,80,ND,108000,99923.9,1.34,1,60,0,0
F103Q2331399,19,58,AZ,107000,99325.84,1.34,1,60,0,0
F103Q2331406,10,64,NJ,94000,87558.62,1.34,1,60,0,0
F103Q2331424,24,69,ND,100000,92753.2,1.22,1,60,0,0
F103Q2331425,6,65,MN,86000,40376.8,1.34,1,60,0,0
F103Q2331428,40,67,MN,106000,98474.47,1.34,1,60,0,0
F103Q2331431,35,68,MN,108000,0,1.35,0,28,1,0
F103Q2331448,10,54,UT,105000,97183,1.34,1,60,0,0
F103Q2331450,12,54,CO,95000,0,1.01,0,18,1,0
F103Q2331460,16,75,VA,95000,0,0.54,1,15,1,0
F103Q2331461,11,37,NJ,105000,97333.88,1.34,1,60,0,0
F103Q2331467,7,74,VA,93000,0,0.65,1,49,1,0
F103Q2331486,15,75,AZ,109000,100547.81,1.34,1,60,0,0
F103Q2331496,15,77,OR,92000,0,1.17,1,27,1,0
F103Q2331497,8,70,CA,89000,0,0.8,0,6,1,0
F103Q2331504,44,57,CO,106000,0,1.35,0,28,1,0
F103Q2331510,9,79,CO,88000,0,0.74,0,34,1,0
F103Q2331539,22,73,FL,106000,0,0.37,0,43,1,0
F103Q2331540,31,48,GA,91000,84057.74,1.22,1,60,0,0
F103Q2331541,12,48,MO,108000,0,1.1,0,10,1,0
F103Q2331550,12,55,CO,90000,0,1.34,1,60,1,0
F103Q2331557,10,76,MN,103000,95277.05,1.34,1,60,0,0
F103Q2331564,15,78,NV,107000,98951.3,1.22,1,60,0,0
F103Q2331570,47,56,OR,95000,85586.28,1.22,1,60,0,0
F103Q2331591,16,86,WV,86000,79268.47,1.34,1,60,0,0
F103Q2331599,13,79,GA,96000,89088.87,1.22,1,60,0,0
F103Q2331601,33,38,MN,104000,95825.41,1.22,1,60,0,0
F103Q2331611,14,80,MO,102000,94608.47,1.22,1,60,0,0
F103Q2331614,4,62,MI,86000,79862.67,1.22,1,60,0,0
F103Q2331615,17,80,MN,107000,98350.03,1.22,1,60,0,0
F103Q2331616,14,75,CO,87000,0,1.01,0,21,1,0
F103Q2331617,21,74,CA,103000,0,1,0,22,1,0
F103Q2331648,12,73,CA,91000,84472.51,1.34,1,60,0,0
F103Q2331649,18,75,OR,104000,0,0.84,1,25,1,0
F103Q2331650,11,74,OR,89000,0,0.53,0,16,1,0
F103Q2331659,13,74,OR,90000,83737.41,1.34,1,60,0,0
F103Q2331660,10,78,OH,101000,90115.22,1.34,1,60,0,0
F103Q2331662,19,43,VA,97000,0,0.59,0,55,1,0
F103Q2331667,9,61,OR,86000,0,1.56,1,13,1,0
F103Q2331672,8,49,MN,89000,0,1.56,1,13,1,0
F103Q2331677,18,54,NE,85000,79406.73,1.34,1,60,0,0
F103Q2331682,27,60,CA,102000,0,0.54,1,15,1,0
F103Q2331686,24,59,OR,95000,0,0.51,1,48,1,0
F103Q2331690,20,76,CO,110000,101860.12,1.34,1,60,0,0
F103Q2331708,26,29,CA,86000,0,1.84,1,3,1,0
F103Q2331724,12,68,AZ,88000,81466.6,1.22,1,60,0,0
F103Q2331728,27,63,PA,106000,94265.41,1.34,1,60,0,0
F103Q2331735,14,78,CT,105000,0,0.49,0,44,1,0
F103Q2331766,10,74,AZ,104000,0,0.49,0,44,1,0
F103Q2331772,35,71,MD,109000,97103.07,1.22,1,60,0,0
F103Q2331777,13,66,WA,105000,97230.93,1.34,1,60,0,0
F103Q2331778,10,74,MO,97000,0,0.42,1,15,1,0
F103Q2331786,14,68,FL,100000,89721.98,1.22,1,60,0,0
F103Q2331791,19,26,CA,88000,82014.22,1.22,1,60,0,0
F103Q2331803,8,60,TN,93000,0,0.54,1,15,1,0
F103Q2331807,17,79,OR,105000,96705.59,1.34,1,60,0,0
F103Q2331812,16,71,PA,102000,89664.47,1.22,1,60,0,0
F103Q2331816,8,55,MO,87000,0,0.74,0,34,1,0
F103Q2331818,7,15,CA,90000,0,0.98,0,10,1,0
F103Q2331821,18,69,WA,109000,0,1.19,0,19,1,0
F103Q2331828,6,66,WA,95000,0,0.84,1,25,1,0
F103Q2331830,21,73,WA,106000,92560.62,1.34,1,60,0,0
F103Q2331839,5,75,MN,100000,91732.48,1.34,1,60,0,0
F103Q2331859,37,95,MN,96000,0,1.14,0,21,1,0
F103Q2331869,13,76,MO,102000,94768.75,1.34,1,60,0,0
F103Q2331874,9,42,VA,102000,94599.5,1.34,1,60,0,0
F103Q2331875,18,79,VA,88000,80617,1.34,1,60,0,0
F103Q2331887,5,59,NJ,90000,83812.28,1.34,1,60,0,0
F103Q2331889,54,80,SC,98000,0,1.14,0,23,1,0
F103Q2331897,4,61,NJ,102000,88882.11,1.34,1,60,0,0
F103Q2331909,8,60,AZ,107000,0,1.14,0,23,1,0
F103Q2331910,9,70,PA,92000,75313.13,1.34,1,60,0,0
F103Q2331934,33,68,NV,108000,0,0.74,0,34,1,0
F103Q2331941,15,75,MI,99000,0,0.12,1,39,1,0
F103Q2331959,14,62,NJ,108000,0,1.15,0,29,1,0
F103Q2331972,12,70,VA,101000,93304.9,1.34,1,60,0,0
F103Q2331975,16,53,GA,91000,80232.61,1.34,1,60,0,0
F103Q2331979,15,80,IL,88000,81486.55,1.34,1,60,0,0
F103Q2331985,10,76,NJ,93000,0,1.04,0,30,1,0
F103Q2331992,41,95,CO,88000,0,0.68,0,6,1,0
F103Q2332000,14,73,CA,95000,88017.78,1.34,1,60,0,0
F103Q2332010,14,52,FL,86000,79760.44,1.22,1,60,0,0
F103Q2332015,21,54,FL,89000,0,0.55,0,33,1,0
F103Q2332018,10,53,PA,97000,84986.58,1.22,1,60,0,0
F103Q2332021,16,78,PA,101000,93170.87,1.22,1,60,0,0
F103Q2332053,31,35,CA,94000,87297.39,1.22,1,60,0,0
F103Q2332055,30,80,SD,93000,0,0.49,1,37,1,0
F103Q2332057,37,50,MN,105000,0,1.43,1,13,1,0
F103Q2332058,56,80,PA,94000,86997.75,1.22,1,60,0,0
F103Q2332066,7,52,UT,94000,85296.01,1.34,1,60,0,0
F103Q2332067,39,30,CA,95000,88291.91,1.22,1,60,0,0
F103Q2332078,20,64,FL,106000,0,0.88,0,18,1,0
F103Q2332084,19,59,FL,101000,0,0.83,1,26,1,0
F103Q2332089,14,65,FL,106000,0,0.53,1,36,1,0
F103Q2332093,5,65,IA,100000,0,-0.01,1,39,1,0
F103Q2332113,16,77,UT,101000,0,0.37,0,43,1,0
F103Q2332114,13,74,MI,88000,81670.3,1.22,1,60,0,0
F103Q2332116,18,74,OH,99000,89717.7,1.22,1,60,0,0
